"id"	"S12K_1"	"S3M_1"	"SMS_1"	"S3S_1"	"STS_1"	"S3T_1"	"SKM_1"	"SLT_1"	"S3L_1"	"S12K_2"	"S3M_2"	"SMS_2"	"S3S_2"	"STS_2"	"S3T_2"	"SKM_2"	"SLT_2"	"S3L_2"	"S12K_3"	"S3M_3"	"SMS_3"	"S3S_3"	"STS_3"	"S3T_3"	"SKM_3"	"SLT_3"	"S3L_3"	"Class"
"ASV47_Cryptophyceae_Cryptophyceae"	0.0424727473437284	0.281481271081129	0.200482040151926	0.431285714285714	0.450204125483455	0.0227311906501096	0.0503973214285714	0.181565321295805	0.0945657370517928	0.292226359213032	0.00464076858813701	0	0	0.701388006150692	0.0431205930211535	0.172092214663643	0.225716039279869	0	0	0.0734501347708895	0	0.0811918404767362	0	0.196456086286595	0.0266920152091255	0.0223620522749274	0.00751077830723848	"Cryptophyceae"
"ASV48_Cryptomonadales_Cryptophyceae"	0.0133296536497861	0.166329842002485	0.182032772653283	0.743895493767977	0.39431671680275	0.017699780861943	0.0488002232142857	0.140410515135422	0.044199203187251	2.11302136661731	0.0202337510442774	0.16422722003246	0.419272701394819	0.935184008200923	0.037371180618333	0.101690854119426	0.128160801963993	0	0.251540080352018	0.255606469002695	0.297135256230748	0.393930781572313	0.772444444444444	0.17189907550077	0.0258022813688213	0.0074540174249758	0.00388019060585432	"Cryptophyceae"
"ASV8_Gyrodinium_helveticum_Dinophyceae"	10.0386443113772	20.5397171156894	31.3779839832869	74.6392730197024	10.2850869061414	22.5669724770642	28.9872725936811	13.9749112903226	1.36818508997429	53.7738119131044	16.431962195122	7.83358857142857	16.5720950871632	24.3973681462141	24.8667664716357	6.02755793539326	10.0156512243547	17.6692373648479	12.1304023226877	58.2617797888386	156.795719844358	59.5633882352941	87.1902728476821	33.5229936880072	17.1023644752018	10.9293593314763	14.3675900277008	"Dinophyceae"
"ASV18_Luciella_Dinophyceae"	2.14828982035928	8.35872583201268	20.1970665041783	20.1577394451146	6.6148899188876	23.5110091743119	11.8786774430566	11.2509879032258	1.00781491002571	11.4331615977575	2.81743739837398	1.26187714285714	4.76603486529319	13.6941958224543	29.7370936148563	4.20581039325843	5.94197220383852	12.7215154639175	6.9879717959353	19.1337556561086	39.9073443579767	20.2333647058824	18.3147867549669	17.2403967538323	5.0336216839677	4.75147632311978	6.45602493074792	"Dinophyceae"
"ASV23_Chytriodinium_roseum_Dinophyceae"	0.0623053892215569	1.23000237717908	6.49430536211699	11.6409875351829	1.51502317497103	3.20672782874618	2.09526671565026	0.8027020609319	0	13.3426419060967	2.78654444444444	1.42017714285714	7.0244500792393	5.68880939947781	6.36888934113457	0.666305126404494	1.13126009265387	2.52417676640684	2.26661136457901	20.8041628959276	46.0469357976654	15.8381019607843	32.6174092715232	16.3844905320108	3.42047289504037	1.6191643454039	1.58857340720222	"Dinophyceae"
"ASV60_Apocalathium_Dinophyceae"	0.236760479041916	3.25355467511886	6.02564415041783	0	0	4.61529051987768	1.94678324761205	3.34239874551971	0	6.07238458304135	0.763055962059621	0.565357142857143	1.12141996830428	1.14362663185379	0.390250572373442	0.0693265449438202	0.177116479152879	0.43607040482776	0.215014516798009	2.48030165912519	0	0.985145098039216	2.11753112582781	0.652119026149684	0.343540945790081	0	0.18781163434903	"Dinophyceae"
"ASV12_Stephanodiscus_Mediophyceae"	0	0.299635416666667	0	0	0	0	0	0	0	0	1.34668944099379	1.47181862745098	4.34003703703704	352.567	176.184746304435	347.501175054705	584.657647909684	395.34458742796	0	0	0	0	0	91.8563106796117	5.27	0	0	"Mediophyceae"
"ASV52_Stephanodiscus_Mediophyceae"	3.183	0.746364583333333	0	3.665	1.841	5.989	2.624	0	1.247	1.117	4.17731055900621	3.61718137254902	3.34396296296296	0	7.17925369556532	14.6608249452954	14.8583520903158	7.90641257203969	0	0	0	0.73	0	60.7436893203883	0	2.1	7	"Mediophyceae"
"ASV26_Chrysochromulina_parva_Prymnesiophyceae"	0	0	0	0	0	0	3.255	0	0	0	0.046	0.053	0.61	1.271	0.443	0.548	0.23	0.024	2	0.96	0.9	0.64	0.21	1.2	0	0.1	0	"Prymnesiophyceae"
"ASV21_Chlorellales_Trebouxiophyceae"	5.39963254113345	0	2.415375	10.5547819063005	0	6.02606557377049	0.0826137931034483	1.421	0	0	0	0	0	0	0	0.00333529411764706	0.00796850393700787	0	0.445711402623613	0.34507614213198	0.573543788187373	0.512423625254583	0.0978729133010232	0.334147695724597	0.0271084337349398	0.274925816023739	0.771547729379055	"Trebouxiophyceae"
"ASV28_Choricystis_minor_Trebouxiophyceae"	9.76204753199269	0	4.025625	2.23063408723748	0	16.6051584699454	0.280386206896552	0	0	0	0	0	0	0	0	0.0160588235294118	0.0318740157480315	0	0.0847628657921292	0.0824162436548223	0	0.191405295315682	0.0739095315024233	1.16668517490283	0.111144578313253	1.18041543026706	2.76385542168675	"Trebouxiophyceae"
"ASV56_Pedinella_Dictyochophyceae"	1.52531992687386	11.004	0	0.409584006462036	0	1.87477595628415	0	0	0	0	0	0	0	0	0	0.00160588235294118	0.00415748031496063	0	0.169525731584258	0.232507614213198	1.31645621181263	0.776171079429735	0.0782175551965536	0.199167129372571	0.0117469879518072	0.244658753709199	0.164596848934198	"Trebouxiophyceae"
